Serie ID;#Season;#Episode;Episode title;Length (minutes);Synopsis
70281312;1;21;Berlín (N.° 8);43;Tras descubrir la verdadera historia sobre la muerte de su padre, Liz se niega a trabajar con Red, cuya situación comienza a ser insostenible.
70281312;1;22;Berlín (N.° 8): Conclusión;43;A causa del avión ruso que se ha estrellado, Liz se ve obligada a reunirse con Red e intentar dar con el paradero de Berlín.
70281312;2;1;Lord Baltimore (N.° 104);43;Un misterioso asesino pone en peligro a la exmujer de Reddington. Liz se ha enfrentado a Tom, y Cooper regresa a la fuerza especial.
70281312;2;2;El banco Monarch Douglas (N.° 112);43;El equipo investiga un extraño robo a un banco de Varsovia. Reddington tiene un plan para salvar a su exmujer, y Cooper recluta a un nuevo miembro para el equipo.
70281312;2;3;El doctor James Covington (N.° 89);43;Mientras el equipo se centra en un cirujano que opera en el mercado negro, Reddington encuentra nuevas oportunidades. Liz expresa su desconfianza.
70281312;2;4;Doctor Linus Creel (N.° 82);43;Cuando la gente de a pie empieza a matar, Reddington sospecha que el origen puede hallarse en un macabro experimento. Liz intenta interrogar a Naomi sobre Red.
70281312;2;5;El Frente (N.° 74);43;El equipo busca a un ecoterrorista que intenta liberar un virus letal. Reddington observa a Jennifer de manera encubierta. Liz visita un sótano secreto.
70281312;2;6;El cártel de Mombasa (N.° 114);43;Liz y Reddington luchan contra cazadores furtivos relacionados con el tráfico de personas. La adicción de Ressler genera problemas. El secreto de Liz sale a la luz.
70281312;2;7;El Cimitarra (N.° 22);43;El equipo se centra en el secuestro de un científico nuclear. Liz consigue coordinar una reunión entre Berlín y Reddington.
70281312;2;8;El Diciembrista (N.° 12);43;Reddington y Berlín forman una alianza singular en Moscú. Liz trata de ocultar su secreto sobre Tom, mientras que este y Reddington también esconden los suyos.
70281312;2;9;Luther Braxton (N.° 21);43;Liz, Ressler y Samar van a un remoto centro de detención para sacar a Reddington. Braxton le dice a Liz lo que sabe.
70281312;2;10;Luther Braxton (N.° 21): Conclusión;42;Cooper envía un equipo de rescate para controlar el caos desatado en la cárcel. Braxton captura a Liz e intenta indagar en los recuerdos que tiene sobre el incendio.
70281312;2;11;Ruslan Denisov (N.° 67);43;Liz, Ressler y Reddington trabajan juntos para detener a un delincuente que retiene a varios rehenes estadounidenses. Un asesinato podría traerle problemas a Liz.
70281312;2;12;La familia Kenyon (N.° 71);43;La investigación de un líder polígamo de una secta está vinculada a la venta ilegal de armas. Reddington intenta dar con la ubicación de la caja fuerte de Fitch.
70281312;2;13;El Cazador de Ciervos (N.° 93);42;El equipo busca pistas de un asesino en serie que lleva años persiguiendo a sus víctimas. Liz y Red discuten con motivo del Fulcrum.
70281312;2;14;T. Earl King VI (N.° 94);43;Reddington desaparece después de revelar al FBI detalles sobre un crimen familiar. Antes de empezar su misión encubierta, Tom se da cuenta de que siente algo por Liz.
70281312;2;15;El Mayor (N.° 75);42;Liz se enfrenta a cargos por un crimen que no ha cometido. Reddington decide tomar cartas en el asunto y viaja a Alemania para buscar a Tom.
70281312;2;16;Tom Keen (N.° 7);42;Reddington y Ressler deben darse prisa en encontrar a Tom, ya que las evidencias contra Liz se acumulan. Un diagnóstico grave tendrá repercusiones en el equipo.
70281312;2;17;Iniciativa Longevidad (N.° 97);43;Un descubrimiento macabro lleva a Reddington y a Liz hasta un científico que hace experimentos sórdidos. Lo que Tom siente por Liz puede poner a ambos en peligro.
70281312;2;18;Vanessa Cruz (N.° 117);44;El equipo busca a una mujer misteriosa que se dedica a cazar millonarios. El enfrentamiento por el Fulcrum tiene consecuencias inesperadas.
70281312;2;19;Leonard Caul (N.° 62);43;Liz salva a Reddington, que se encuentra malherido. Connolly empieza a dar forma a sus movimientos políticos. Liz se enfrenta a Tom por Reddington.
70281312;2;20;Quon Zhang (N.° 87);43;El equipo investiga a un brillante criminal que trafica con cadáveres. Liz quiere saber la verdad sobre su pasado. Tom y Liz estrechan su relación.
70281312;2;21;Karakurt (N.° 55);43;Liz y Ressler buscan a un asesino ruso que planea usar un arma biológica contra un senador estadounidense. Liz descubre información sorprendente sobre su madre.
70281312;2;22;Tom Connolly (N.° 11);43;Reddington y Cooper ayudan a Liz a liberarse de los cargos falsos que le imputan. Liz y Reddington viven un momento decisivo cuando salen a la luz viejos secretos.
70281312;3;1;El Granjero Trol (N.° 38);43;Mientras Liz y Red buscan ayuda de un integrante de la lista negra, Ressler interroga a Cooper. La nieta de Dembe es víctima de un secuestro.
70281312;3;2;Marvin Gerard (N.° 80);43;La aparición de Ressler en la cafetería donde Liz y Red se reencuentran da lugar a una situación delicada. Cooper recibe presiones para abandonar temporalmente el puesto.
70281312;3;3;Eli Matchett (N.° 72);43;Red y Liz logran cierta ventaja sobre la Camarilla mediante un ejecutivo agrícola que les blanquea el dinero. El equipo descubre una posible crisis alimentaria mundial.
70281312;3;4;El Djinn (N.° 43);43;Red busca a una integrante de la lista negra especializada en ejecutar venganzas y que podría ayudarle a localizar a la Camarilla y a limpiar el nombre de Liz.
70281312;3;5;Arioch Cain (N.° 50);43;Tras sobrevivir a un intento de asesinato, Liz busca, con ayuda de Red, a la persona que le ha puesto precio a su cabeza. Ressler recibe órdenes de colaborar con la CIA.
70281312;3;6;Crispin Crandall (N.° 86);43;Red y Liz buscan a un multimillonario que se dedica a secuestrar a las mentes más brillantes del mundo en un intento por impedir la extinción de la humanidad.
70281312;3;7;Zal Bin Hasaan (N.° 31);43;El equipo busca a un terrorista iraní vinculado al pasado de Samar y a quien se le atribuye el asesinato de agentes del Mossad y el secuestro de científicos israelíes.
70281312;3;8;Los Reyes de la Carretera (N.° 108);43;Liz debe capturar a un miembro de la banda que ha secuestrado a Red para negociar un intercambio. Cooper y Tom trabajan codo con codo para limpiar el nombre de Liz.
70281312;3;9;El Director (N.° 24);43;Liz sigue detenida hasta que se celebre su audiencia preliminar. Sin embargo, ciertos poderes se ponen en marcha para impedir su comparecencia ante los tribunales.
70281312;3;10;El Director (N.° 24): Conclusión;43;La Camarilla está decidida a asesinar a Liz. Red mantiene una reunión secreta con el equipo y elabora una estrategia para desbaratar los planes de sus enemigos.
70281312;3;11;Señor Gregory Devry (N.° 95);43;El equipo descubre que alguien ha suplantado la identidad de Red mientras investiga una reunión entre jefes del hampa, destinada a castigarle por colaborar con el FBI.
70281312;3;12;El Vehm (N.° 132);43;Tras la utilización de un extraño objeto medieval en un asesinato, Red advierte al equipo de la reaparición de un grupo muy peligroso que se remonta a la Edad Media.
70281312;3;13;Alistair Pitt (N°. 103);43;Red y Liz colaboran con el equipo para detener a un mediador que pretende unir a dos familias de criminales enfrentadas. Tom se reencuentra con un viejo amor.
70281312;3;14;Lady Ambrosía (N°. 77);43;Red y Liz le siguen la pista a una mujer que podría estar secuestrando a niños discapacitados. El plan de Tom para ayudar a Liz sale terriblemente mal.
70281312;3;15;Drexel (N°. 113);43;Cuando el fundador de un nuevo negocio en Internet aparece muerto, Red sospecha de un asesino en serie conocido por las macabras puestas en escena de sus crímenes.
70281312;3;16;El Cuidador (N°. 78);43;El asesinato de un funcionario del Departamento de Estado en Pekín lleva a Red y a Liz hasta un tenebroso personaje que custodia una cámara acorazada para criminales.
70281312;3;17;El señor Solomon (N°. 32);43;Mientras Liz se prepara para una importante ceremonia, el pasado de Tom vuelve para atormentarle. Cuando Solomon escapa de las autoridades, Red se pone a investigar.
70281312;3;18;El señor Solomon (N°. 32): Conclusión;43;Después de una tragedia, el equipo debe confiar en los métodos poco ortodoxos de Red para sobrevivir. Tom y Liz reciben una noticia inesperada.
70281312;3;19;Cape May;43;Roto por el dolor, Red se refugia en el trabajo y se centra en un nuevo caso, el de una atractiva mujer que huye de unos misteriosos perseguidores.
70281312;3;20;La Red Artax  (N.° 41);43;Mientras el equipo busca a un grupo clandestino que controla un sistema de satélites, Red se cruza con alguien del pasado que conoce muchos de sus secretos.
70281312;3;21;Susan Hargrave  (N.° 18);42;Red está preocupado por la reaparición de una vieja conocida, una elegante y poderosa mujer rusa que podría igualarle en astucia e ingenio.
70281312;3;22;Alexander Kirk (N°. 14);43;Red y el equipo se ven obligados a recurrir a métodos ilegales para dar caza al criminal sospechoso de haber orquestado los últimos acontecimientos.
70281312;3;23;Alexander Kirk (N°. 14): Conclusión;43;Reddington y el equipo cierran el cerco sobre el sospechoso principal de una trágica muerte. Sin embargo, una traición inesperada podría originar una nueva pérdida.
70281312;4;1;Esteban (N.° 79);43;Mientras que el equipo se recupera de la sorprendente revelación sobre el destino de Liz, Red se embarca en una misión donde hay mucho en juego.
70281312;4;2;Mato (N.° 66);43;Mientras Liz intenta evaluar la integridad de Kirk, Red persigue a un cazador de recompensas que quizás pueda ayudarle a pronosticar los planes de Kirk.
70281312;4;3;Miles McGrath (N.° 65);43;Liz descubre más cosas sobre su familia. Red y el equipo toman acciones drásticas para dar con un aliado de Kirk que financia crímenes para beneficio propio.
70281312;4;4;Gaia (N.° 81);43;Con la ayuda de Red y el equipo, una Liz desesperada persigue a un ecoterrorista relacionado con Kirk. Entretanto, Tom usa múltiples tretas para dar con la pequeña Agnes.
70281312;4;5;La Compañía Lindquist (N.° 105);43;Liz se encuentra indecisa cuando Red lanza una operación para capturar a Kirk. Mientras, el equipo intenta dar con un asesino que quiere matar innovadores tecnológicos.
70281312;4;6;Los Tordos (N.° 53);43;Red y Liz ven la oportunidad de acercarse a su objetivo cuando Kirk contrata a un grupo de piratas conocidos por infiltrarse en redes informáticas de alta seguridad.
70281312;4;7;Dra. Adrian Shaw (N.° 98);43;La situación de Kirk empeora, Liz le pide consejo a Cooper, y Red y el equipo persiguen a un delincuente que falsifica identidades.
70281312;4;8;Dra. Adrian Shaw (N.° 98): Conclusión;43;Alexander Kirk se escapa del hospital y Red se ve obligado a hacerle una tentadora oferta: un tratamiento para su incurable enfermedad a cambio de Liz.
70281312;4;9;Pescados y Mariscos Lipet (N.° 111);43;La investigación de un terrorista internacional que opera en Estados Unidos lleva a la sorprendente conclusión de que podría haber un topo en el equipo.
70281312;4;10;El Analista (N.° 163);43;Un asesino en serie deja pistas falsas para confundir a Elizabeth, cuya única esperanza para resolver el caso reside en las premoniciones de una niña de nueve años.
70281312;4;11;El Harén (N.° 102);43;Liz se cuela de incógnito en una banda de chicas para impedir el robo de una lista donde aparecen testigos protegidos.
70281312;4;12;Natalie Luca (N.° 184);43;El equipo quiere averiguar la identidad de una asesina que mata a sus víctimas mediante una enfermedad terminal. Red le hace una sorprendente propuesta laboral a Tom.
70281312;4;13;Isabella Stone (N.° 34);43;Tom busca respuestas sobre su pasado y Red advierte a Liz sobre un nuevo integrante de la lista negra: un asesino despiadado que quiere acabar con él.
70281312;4;14;El Arquitecto (N.° 107);43;Red sigue intentando identificar a quien financia a Isabella Stone. Mientras tanto, Aram le pide a un hacker que investigue a un meticuloso y brillante criminal.
70281312;4;15;El Farmacéutico (N.° 59);43;Envenenado con una toxina letal, Red intenta averiguar quién de sus compañeros le ha traicionado. Entretanto, Liz y el equipo buscan al diseñador de la toxina.
70281312;4;16;Dembe Zuma (N.° 10);43;La desaparición de Aram proporciona a Red y al equipo la primera pista sobre el paradero de Dembe, que se verá obligado a tomar un riesgo calculado.
70281312;4;17;Réquiem;43;Red se ve atormentado por recuerdos del pasado que acaban poniéndole en peligro. Mientras, su enemigo más peligroso se embarca en un malvado plan para saldar cuentas.
70281312;4;18;Philomena (N.° 61);43;Alguien contrata a una cazarrecompensas para deshacerse de los colaboradores más cercanos a Red. Una nueva misión con un excolega le ocasiona un dilema moral a Ressler.
70281312;4;19;Dr. Bogdan Krilov (N.° 29);43;Red y el equipo buscan a un integrante de la lista negra experto en recuperar y manipular recuerdos, que hace dudar a Liz de su propio pasado.
70281312;4;20;El Cobrador (N.° 46);43;Un integrante de la lista negra secuestra a Liz, y Red forja una complicada alianza para poder rescatarla sana y salva.
70281312;4;21;Señor Kaplan (N.° 4);43;Gracias a sus aliados, Red cierra el cerco en torno al señor Kaplan. Mientras tanto, el Gobierno investiga al equipo por su relación con Red.
70281312;4;22;Señor Kaplan (N.° 4): Conclusión;43;Red recluta a un encubridor para sabotear el caso contra el equipo. Entretanto, Cooper y Kaplan intentan averiguar la verdad acerca de la relación entre Red y Liz.
70281312;5;1;Smokey Putnum (N.° 30);43;A pesar de haber perdido su imperio, el despreocupado Red forja una nueva relación con Liz para entregar fondos y a alguien de la lista negra al equipo.
70281312;5;2;Greyson Blaise (N.° 37);43;Liz, Red y el equipo persiguen a un multimillonario que opera como ladrón de arte. Tom intenta identificar unos restos mortales. Mientras, Dembe sigue una pista.
70281312;5;3;Srta. Rebecca Thrall (N.° 76);43;El equipo investiga una serie de misteriosos tiroteos a la policía. Para restablecer su deteriorada reputación de criminal, Red acude a Tom en busca de ayuda.
70281312;5;4;El Finalillo (N.° 44);43;Liz y el equipo persiguen a una escurridiza criminal que destruye valiosos bienes del mundo. Entretanto, un paupérrimo Red se plantea una nueva oportunidad empresarial.
70281312;5;5;Ilyas Surkov (N.° 54);43;Red se prepara para un nuevo negocio, pero cierta información sobre un terrorista obliga al equipo a enfrentarse a una unidad rival de la CIA.
70281312;5;6;La Agencia de viajes (N.° 90);43;Red ayuda a Cooper en un tema personal. El equipo, con Ressler al mando, evita el resurgimiento de un grupo de asesinos a sueldo. Tom ignora una advertencia.
70281312;5;7;La Corporación Killgannon (N.° 48);43;Dembe se infiltra en una organización que trafica con humanos, pero el equipo pierde contacto con él. La vida de Tom corre peligro durante su investigación.
70281312;5;8;Ian Garvey (N.° 13);43;Tom desaparece y una Liz frenética reconstruye sus movimientos. Red pone su vida en juego mientras busca una misteriosa maleta llena de huesos.
70281312;5;9;Ruina;43;A pesar de su sed de venganza, Liz intenta rehacer su vida lejos de todo lo que conoce. Sin embargo, una amenaza inesperada no tarda en aparecer.
70281312;5;10;El Confidente (N.° 118);43;Liz planifica su futuro. Mientras, el equipo persigue a alguien de la lista negra que usa su posición para vender secretos, lo que podría dejar a Ressler al descubierto.
70281312;5;11;Abraham Stern (N.° 100);43;Red capta la atención de un economista que lleva toda la vida reclamando una fortuna. Liz estudia los métodos de alguien muy peligroso de la lista negra.
70281312;5;12;El Chef (N.° 56);43;Liz empieza a dudar de los motivos de Red cuando buscan a los asesinos de Tom. El equipo hace uso de las habilidades de un pirómano para dar caza a otro.
70281312;5;13;La Mano Invisible (N.° 63);43;Tras hallar varios cadáveres en el bosque, Red empieza a sospechar de la Mano Invisible, un grupo secreto y peligroso. Liz da con una pista sobre la investigación de Tom.
70281312;5;14;Sr. Raleigh Sinclair III (N.° 51);43;Red y el resto del equipo persiguen a alguien de la lista negra que proporciona coartadas a asesinos. Liz se somete a una evaluación psicológica para volver al FBI.
70281312;5;15;Pattie Sue Edwards (N.° 68);43;Aram sale a investigar un brote viral. Liz cambia de estrategia para encontrar a los asesinos de Tom. Red debe lidiar con un problema de impuestos.
70281312;5;16;El Asesino de Capricornio (N.° 19);43;Aparece nueva información sobre un caso que Liz investigó al inicio de su carrera en el FBI. El equipo va tras los asesinos de Tom.
70281312;5;17;Anna-Garcia Duerte (N.°25);43;Red envía a Liz y al resto del equipo a conseguir una prueba clave contra Ian Garvey después de que un asociado importante del sindicato Nash aparezca asesinado.
70281312;5;18;Zarak Mosadek (N.° 23);43;Red y el equipo, que continúan buscando a Ian Garvey, le piden ayuda a un traficante de heroína en París. Sin embargo, Liz inicia su propia búsqueda.
70281312;5;19;Ian Garvey (N.° 13): Conclusión;43;Red intensifica los esfuerzos para conseguir la maleta llena de huesos. Entretanto, a Liz le llega información sobre Red de una fuente inesperada.
70281312;5;20;Nicholas T. Moore (N.° 110);43;Liz y el resto del equipo, que están cada vez más cerca de destapar el secreto de Red, descubren un vínculo con una niña cuya familia tiene sus propios secretos.
70281312;5;21;Lawrence Dane Devlin (N.° 26);43;Red va a Costa Rica, donde se subastará la maleta con los huesos. Entretanto, Aram y los demás rescatan a Samar de manos de alguien de la lista negra.
70281312;5;22;Sutton Ross (N.° 17);43;Liz y Red compiten en un esfuerzo final para hacerse con la maleta de huesos de alguien de la lista negra y descubren la identidad de los restos que hay en su interior.
80117470;1;1;Cinta 1, cara A;54;Mientras todo el instituto lamenta la pérdida de Hannah Baker, su amigo Clay recibe una caja con cintas que ella grabó antes de suicidarse.
80117470;1;2;Cinta 1, cara B;52;Hannah se hace amiga de Jessica y Alex, dos nuevos estudiantes. Justin no aparece por el instituto. La madre de Hannah hace un hallazgo perturbador.
80117470;1;3;Cinta 2, cara A;57;Las envidias y los cotilleos afectan a las relaciones de Hannah. Alex se enfrenta a su sentimiento de culpa. Los chicos presionan a Clay para que beba alcohol.
80117470;1;4;Cinta 2, cara B;57;Hannah cree que alguien la está acosando y le tiende una trampa. La madre de Hannah increpa al director. Clay se venga de quien le hizo daño a Hannah.
80117470;1;5;Cinta 3, cara A;59;Hannah y Clay conectan en el baile del instituto, pero un rumor de muy mal gusto rompe la magia. Clay lleva a Courtney a visitar la tumba de Hannah.
80117470;1;6;Cinta 3, cara B;52;El Día de los Enamorados de Hannah no sale como lo había planeado. Alex se mete en una gran pelea en el instituto y tiene que enfrentarse al Cuadro de honor.
80117470;1;7;Cinta 4, cara A;54;Otro estudiante sabotea el proyecto de clase de Hannah. Las pesadillas de Clay con Hannah lo persiguen cuando está despierto.
80117470;1;8;Cinta 4, cara B;54;Inspirada por una poesía, Hannah abre su corazón. Tony le cuenta un secreto a Clay sobre la noche en que Hannah se suicidó.
80117470;1;9;Cinta 5, cara A;59;Hannah presencia un hecho traumático en una fiesta. Clay intenta que Justin entre en razón y Marcus le advierte que lo peor está por llegar.
80117470;1;10;Cinta 5, cara B;50;Una abatida Hannah se va con una amiga en el coche tras la fiesta. El comportamiento de Jessica es cada vez más impredecible. Clay descubre la verdad sobre una tragedia.
80117470;1;11;Cinta 6, cara A;54;Clay y Hannah están cada vez más unidos. Clay se pasa la noche desconsolado escuchando su cinta con Tony. Los nervios se palpan en casa de Bryce.
80117470;1;12;Cinta 6, cara B;62;Hannah, tras una discusión con sus padres, acaba en una fiesta. Los estudiantes reciben las citaciones. Justin tiene que decidir de qué parte está.
80117470;1;13;Cinta 7, cara A;60;Hannah le pide ayuda al Sr. Porter, el orientador del instituto. Clay escucha la nueva cinta para Tony y se plantea qué hacer ahora.
80117470;2;1;La primera foto;60;Cinco meses después de la muerte de Hannah, la declaración de Tyler abre el juicio contra el Instituto Liberty. Clay encuentra una inquietante foto en su taquilla.
80117470;2;2;Un beso entre dos chicas;60;Courtney toma una valiente decisión. Los recuerdos de Hannah persiguen a Clay, deteriorando su relación con Skye. Alguien destroza la oficina del anuario.
80117470;2;3;La guarra borracha;57;Preocupados por las amenazas, Alex y Clay urgen a Jessica a que testifique contra Bryce. Por su parte, Clay le pide ayuda a Tony para encontrar a un posible testigo.
80117470;2;4;La segunda foto;57;Clay oculta un secreto a sus padres. Marcus teme por su reputación y miente ante el tribunal. Jessica y Alex se saltan las clases juntos.
80117470;2;5;El pintalíneas de tiza;57;Tyler y Cyrus asumen su situación de marginados. Alex se esfuerza por recuperar la memoria. Ryan y la Sra. Baker buscan pistas en unos poemas de Hannah.
80117470;2;6;La sonrisa al final del muelle;58;Clay trata de descubrir dónde se sacaron las Polaroids. Justin se presenta en el instituto. Zach hace una revelación sobre Hannah que pilla a todo el mundo por sorpresa.
80117470;2;7;La tercera foto;56;Alex arremete contra Bryce. Marcus es víctima de chantaje. Clay testifica sobre la noche que pasó con Hannah. Jessica tiene un flashback.
80117470;2;8;La niña;57;Cuando la atención se centra sobre los padres de Hannah, Jessica acude a la Sra. Baker. Justin intenta mantenerse lejos de las drogas. Clay retoma el contacto con Skye.
80117470;2;9;La página desaparecida;57;Tyler sale con la hermana de Cyrus. Chloe discute con Bryce por las cintas. Jess duda sobre si está lista para volver a tener citas. La culpa abruma al Sr. Porter.
80117470;2;10;Sonreíd, cabrones;55;Tony se sincera sobre su pasado. Sheri urde un plan para entrar en la casa del Club. El Sr. Porter trata de ayudar a Justin. Zach y Bryce tienen un encontronazo.
80117470;2;11;Bryce y Chloe;58;El testimonio de Bryce desata el caos en el instituto. Jessica le habla a Chloe sobre la casa del Club. Alex recupera un torrente de recuerdos.
80117470;2;12;La caja de fotos;56;Las amenazas contra Clay y los demás se intensifican. Tyler afronta medidas disciplinarias. Justin testifica sobre Bryce, poniendo en peligro su propio futuro.
80117470;2;13;Adiós;70;Un mes después, los seres queridos de Hannah se reúnen para rendirle homenaje y encontrar consuelo. Una brutal agresión empuja a un alumno al punto de no retorno.
80194956;1;1;La verdad;59;Tras la desaparición de la niña de 3 años Madeleine McCann, sus padres acuden a la policía y a la ciudadanía en busca de respuestas.
80194956;1;2;Sospechoso;54;A medida que avanza la investigación sobre la desaparición de Madeleine, la policía comienza a sospechar que un colaborador no dice toda la verdad.
80194956;1;3;Pacto de silencio;58;La policía portuguesa se enfrenta a la imparable presión mediática. Los McCann ven cómo su versión de lo sucedido la noche de la desaparición se pone en entredicho.
80194956;1;4;Cielo y tierra;54;Tras el uso de perros forenses en la escena del delito, los investigadores toman una nueva dirección. Una acusación sacude a Gerry y Kate McCann.
80194956;1;5;El contraataque;65;Los McCann reciben ayuda cuando todo el mundo se vuelve contra ellos. Un cambio de responsable afecta a la investigación.
80194956;1;6;Lugares tenebrosos;53;Los detectives privados reavivan la búsqueda de Madeleine. Una dibujante de retratos robot del FBI intenta ponerle cara al principal sospechoso.
80194956;1;7;Verdad y mentiras;43;La búsqueda de Madeleine conduce a unas líneas de investigación siniestras. Los McCann se enfrentan a Gonçalo Amaral en los tribunales.
80194956;1;8;Alguien sabe;53;Reprochan a la prensa su falta de ética. Aunque ya hace más de diez años de la última vez que fue vista Madeleine, los McCann no pierden la esperanza.
80035684;1;1;Episodio 1;45;"Pablo ya tenía cabeza para los negocios siendo niño. Años después, empieza a trabajar con ""el Alguacil"", involucrándose en el mundo del narcotráfico."
80035684;1;2;Episodio 2;45;Después de ser encarcelado por un robo, Pablo empieza a traficar con cocaína y compra una granja para elaborarla.
80035684;1;3;Episodio 3;43;Pablo y Gonzalo son encarcelados por tráfico de drogas. A Fabio no le queda más remedio que aceptar la relación entre su hermana Patricia y Pablo.
80035684;1;4;Episodio 4;46;"Pablo emplea los aviones que compró para enviar droga a Miami; allí, Graciela se encarga de la distribución. Pablo le hace un regalo inolvidable a su hermano."
80035684;1;5;Episodio 5;45;Pablo edifica Hacienda Nápoles. La noticia de un tratado de extradición entre Colombia y Estados Unidos hace saltar todas las alarmas.
80035684;1;6;Episodio 6;45;La búsqueda de Irma resulta infructuosa y los líderes de la organización se reúnen para debatir sobre el tratado de extradición.
80035684;1;7;Episodio 7;43;Tras ser testigo directo de la influencia que pueden esgrimir los políticos, Pablo sopesa entrar en política como medio para hacerse más poderoso.
80035684;1;8;Episodio 8;43;Algunos de los socios de Pablo se oponen a sus ambiciones políticas. Pablo inicia su campaña para el Congreso, pero el líder del partido no quiere tratos con él.
80035684;1;9;Episodio 9;45;Tanto Pablo como Galán obtienen victorias en las elecciones, pero Pablo ya está confabulando para librarse de su adversario.
80035684;1;10;Episodio 10;46;Pablo toma posesión de su cargo. Rodrigo Lara es nombrado secretario de Justicia y aprovecha la oportunidad para hacer una declaración sobre el narcotráfico.
80035684;1;11;Episodio 11;47;El periódico publica pruebas que vinculan a Pablo con el narcotráfico. Entretanto, acusan a Rodrigo de tener tratos con la mafia.
80035684;1;12;Episodio 12;45;Pablo renuncia a su escaño en el Congreso y ordena la muerte de Rodrigo. La Policía Nacional desmantela un laboratorio de cocaína enorme en la jungla.
80035684;1;13;Episodio 13;45;Pablo ordena la muerte de Rodrigo. A Pablo no le queda más remedio que esconderse cuando le persigue la policía.
80035684;1;14;Episodio 14;43;Jiménez descubre quién está detrás del asesinato de Rodrigo y busca a los responsables por todo Medellín. La madre, la mujer y el hijo de Pablo huyen de Colombia.
80035684;1;15;Episodio 15;46;Pablo y sus compinches se esconden en Panamá mientras la policía emprende su búsqueda tras la muerte de Rodrigo.
80035684;1;16;Episodio 16;44;Pablo amenaza y soborna a varios agentes de la policía para conseguir su protección. Un piloto que trabaja para el cártel, entrega a la DEA unas fotos comprometedoras.
80035684;1;17;Episodio 17;44;El grupo de guerrilleros toma el Palacio de Justicia. Varios civiles, policías y miembros del propio grupo acaban muertos.
80035684;1;18;Episodio 18;44;Varios jueces sufren represalias al intentar llevar a Pablo ante la justicia. Marcos Hérber escapa de la policía.
80035684;1;19;Episodio 19;44;El juez Zuluaga es asesinado. Pablo pasa cocaína de contrabando en vuelos comerciales. Estados Unidos activa el proceso de extradición para miembros del cártel.
80035684;1;20;Episodio 20;43;Marino descubre al confidente del coronel. El Tribunal Supremo rechaza la ley de expulsión. Pablo se entera de que su amante, Yesenia, está embarazada.
80035684;1;21;Episodio 21;45;Los narcotraficantes del cártel hacen una declaración. Por orden de Pablo, obligan a Yesenia a abortar.
80035684;1;22;Episodio 22;43;"Jorge asesina al periodista que investiga a Crisanto. ""El Chili"" y ""el Topo"" aguardan el momento adecuado para matar al coronel."
80035684;1;23;Episodio 23;42;La muerte del coronel se celebra por todo lo alto en la hacienda. Jorge corre un grave peligro y teme por su vida.
80035684;1;24;Episodio 24;43;Marcos asesina a Jorge. Para consternación de Pablo, el comandante Aristides se presenta en la granja con una orden de registro.
80035684;1;25;Episodio 25;43;"Pablo ordena matar a Guillermo y se muestra preocupado por la situación entre ""el Chili"" y Marcos."
80035684;1;26;Episodio 26;44;"El cártel de Medellín asesina al editor de ""El Espectador"" y Marcos celebra la noticia."
80035684;1;27;Episodio 27;44;Tanto la nación como los medios están devastados por el último golpe del cártel. El Tribunal Supremo rechaza de nuevo el tratado de extradición.
80035684;1;28;Episodio 28;44;Pablo cambia de parecer y decide que quiere entregar a Marcos a la policía. Mientras, sus hombres amenazan a Crisanto.
80035684;1;29;Episodio 29;43;Tras la traición de Pablo, Marcos se convierte en el primer narcotraficante extraditado a Estados Unidos.
80035684;1;30;Episodio 30;45;Los hombres de Pablo sacan a Caín y a Kiko de la cárcel con un helicóptero. Pablo debe abandonar su casa para evitar que el coronel Pedregal lo capture.
80035684;1;31;Episodio 31;45;Pablo mata a Correa y a Hernán, los hombres que se enfrentaron a Gildardo. Pero Mauricio, uno de los socios, anda buscando a su amigo.
80035684;1;32;Episodio 32;43;Pablo decide matar a Mauricio a cuenta del asunto con Hernán. El cártel de Medellín va a la guerra contra el cártel de Cali.
80035684;1;33;Episodio 33;43;Mientras el cártel de Cali se prepara para atacar, Pablo se entera de la relación entre Marino y Yesenia.
80035684;1;34;Episodio 34;45;Al cártel le preocupa la posibilidad de que extraditen a Pedro a Estados Unidos. Marino hace planes para escaparse con Yesenia.
80035684;1;35;Episodio 35;44;El cártel de Cali va a por Pablo, pero este consigue evitarlos. El secretario de Justicia consigue al fin las órdenes contra los hermanos Motoa y Pablo.
80035684;1;36;Episodio 36;46;La familia de Pablo sufre las consecuencias del ataque del cártel de Cali. Los hombres de Pablo matan a Pedregal e intentan acabar con el comandante Aristides.
80035684;1;37;Episodio 37;44;Pablo secuestra a Andrés Pastrana, un candidato de una poderosa familia de políticos. A Patricia y Enelia les preocupan sus condiciones de vida.
80035684;1;38;Episodio 38;42;La policía libera a Andrés Pastrana, pero el fiscal general del país es secuestrado para mantener la presión sobre el Gobierno y que no acepte la extradición.
80035684;1;39;Episodio 39;44;El Congreso estudia una ley para prohibir la extradición y recibe el apoyo del senador Santorini, un aliado de Pablo.
80035684;1;40;Episodio 40;43;Cuando el Congreso no aprueba una ley que prohíbe la extradición, Pablo decide vengarse ordenando asesinar a varios de sus adversarios políticos.
80035684;1;41;Episodio 41;43;"Pablo y ""el Mariachi"" urden un plan para matar a Galán. El magistrado Garcés Bernal es asesinado por orden de Pablo."
